Affirmative,Apprehended,Arrived,Country,Criminal,Defensive Asylum,Inadmissable,Legal permanant residences.Birth,Legal permanant residences.Last Residence,Naturalizations (Birth),Non-criminal,Nonimmigrant Admissions.Birth,Nonimmigrant Admissions.Last Residence,Year
-1,196,-1,Bahamas,86,-1,593,654,-1,545,15,240451,252578,2014
-1,-1,-1,Gibraltar,-1,-1,-1,-1,-1,-1,-1,-1,1472,2014
-1,47,-1,Ireland,15,-1,222,1605,1721,1413,15,518282,456504,2014
-1,23,-1,Palau,15,-1,6,12,-1,50,0,90,2400,2014
55,396,4,Nigeria,121,57,1147,12828,-1,8667,328,197750,181833,2014
-1,-1,-1,Other Oceania,-1,-1,-1,-1,1457,-1,-1,-1,-1,2014
15,6276,-1,Ecuador,558,18,451,10960,10871,6952,953,337494,339959,2014
-1,35,-1,Czech Republic,6,-1,160,606,-1,565,30,115080,107278,2014
-1,-1,-1,Brunei,-1,-1,-1,25,-1,15,-1,2106,2148,2014
48,20,46,Belarus,12,47,52,2015,-1,1437,6,16166,14075,2014
577,223,2846,Iran,7,59,757,11615,8894,9620,8,33303,27121,2014
8,42,-1,Algeria,3,-1,43,1669,-1,928,3,12465,10804,2014
189,79321,-1,El Salvador,8961,184,3147,19273,18964,15598,17724,138329,136963,2014
-1,-1,-1,Tuvalu,-1,-1,-1,-1,-1,-1,-1,182,191,2014
-1,-1,-1,Pitcairn Islands,-1,-1,-1,-1,-1,-1,-1,-1,96,2014
-1,-1,-1,Saint Pierre and Miquelon,-1,-1,-1,-1,-1,-1,-1,-1,107,2014
-1,66,-1,Marshall Islands,31,-1,9,56,-1,20,0,261,420,2014
45,26,30,"Congo, Republic",6,24,27,552,-1,438,3,-1,-1,2014
-1,116,-1,Chile,46,-1,257,1581,1591,1435,34,279754,289163,2014
-1,-1,-1,Puerto Rico,-1,-1,-1,-1,-1,-1,-1,-1,777,2014
-1,13,-1,Belgium,4,-1,140,632,775,408,6,334279,329268,2014
-1,197,-1,Thailand,17,-1,392,6197,-1,4805,33,120540,117397,2014
486,1810,4,Haiti,347,51,1091,15274,15107,13676,42,124841,117387,2014
550,173,19769,Iraq,14,79,307,19153,-1,12377,7,23858,20207,2014
-1,25,-1,Hong Kong,12,-1,112,2278,2515,1801,7,-1,134863,2014
15,96,6,Sierra Leone,9,11,37,1740,-1,1406,3,3547,2933,2014
17,52,13,Georgia,9,13,101,1240,-1,898,9,9102,9176,2014
53,69,-1,Gambia,3,75,24,1111,-1,510,4,2695,2412,2014
-1,266,-1,Poland,94,-1,674,5689,5437,8304,91,207179,187679,2014
-1,20,-1,Saint Kitts-Nevis,-1,-1,27,263,-1,270,-1,12449,12384,2014
60,57,142,Moldova,12,61,57,2341,-1,1279,23,12939,11655,2014
4,135,-1,Morocco,21,7,130,3605,3495,3538,20,34910,29986,2014
-1,13,0,Croatia,-1,-1,203,297,-1,428,-1,29808,25523,2014
-1,-1,-1,French Polynesia,-1,-1,-1,24,-1,20,-1,-1,6275,2014
-1,-1,-1,Guinea-Bissau,-1,-1,-1,30,-1,27,-1,285,270,2014
-1,-1,-1,Kiribati,-1,-1,29,6,-1,-1,-1,760,766,2014
-1,12,-1,Switzerland,-1,-1,121,656,888,388,-1,494892,564751,2014
-1,33,-1,Grenada,10,-1,48,633,-1,544,3,10872,10290,2014
-1,-1,-1,Other Africa,-1,-1,-1,-1,59818,-1,-1,-1,-1,2014
-1,-1,8,"Korea, North",-1,-1,-1,142,-1,24,-1,84,396,2014
-1,258,-1,Belize,79,-1,104,789,823,773,50,26577,26767,2014
10,13,21,Chad,-1,7,25,119,-1,74,-1,1190,1112,2014
-1,16,0,Estonia,6,0,44,220,-1,183,3,24733,23065,2014
-1,91,-1,Uruguay,31,-1,36,1128,1098,812,21,80666,91197,2014
467,350177,-1,Mexico,121750,124,63396,134052,133107,94889,154161,20002936,19860016,2014
21,117,-1,Lebanon,30,4,186,3245,-1,2528,22,50632,41600,2014
-1,349,-1,"Korea, South",123,-1,1646,20423,-1,13587,86,1780662,1705540,2014
-1,-1,-1,"Virgin Islands, British",-1,-1,-1,-1,-1,-1,-1,-1,33045,2014
60,109,69,Uzbekistan,10,40,59,5194,-1,1725,22,10000,9320,2014
-1,5,-1,Iceland,-1,-1,20,86,-1,70,-1,56250,54708,2014
13,-1,-1,Djibouti,-1,-1,5,190,-1,26,-1,608,567,2014
-1,8,-1,Bermuda,-1,-1,94,106,-1,67,-1,-1,88880,2014
-1,24,-1,Dominica,11,-1,31,345,-1,520,3,7060,7631,2014
264,1522,252,Colombia,841,64,1321,18175,17614,16478,468,985073,960672,2014
-1,-1,-1,Reunion,-1,-1,-1,-1,-1,-1,-1,-1,918,2014
71,22,68,Burundi,-1,31,16,273,-1,415,-1,1732,1927,2014
-1,35,-1,Taiwan,7,-1,664,4697,4712,4326,34,484849,469634,2014
9,2912,-1,Nicaragua,635,16,418,2886,2773,3775,649,65866,65022,2014
-1,47,-1,Barbados,12,-1,46,384,-1,550,4,61052,63706,2014
-1,-1,-1,Madagascar,-1,-1,10,86,-1,50,-1,1699,1604,2014
-1,116,-1,Italy,42,-1,1104,3298,3647,2313,46,1366572,1141375,2014
-1,-1,-1,Curacao,-1,-1,-1,27,-1,11,-1,-1,6784,2014
-1,-1,8434,Bhutan,-1,-1,-1,7298,-1,2639,-1,1034,937,2014
58,132,1315,Sudan,-1,15,57,2442,-1,1482,-1,4474,3587,2014
256,555,47,Nepal,17,298,51,12357,-1,2888,12,23387,20392,2014
-1,-1,-1,Malta,-1,-1,6,39,-1,40,-1,6751,6494,2014
-1,-1,-1,Comoros,-1,-1,-1,9,-1,-1,-1,247,237,2014
-1,-1,-1,Maldives,-1,-1,54,13,-1,-1,-1,559,529,2014
-1,31,-1,Antigua-Barbuda,13,-1,27,369,-1,358,0,14834,15994,2014
-1,8,-1,Suriname,-1,-1,10,158,160,127,-1,13316,14246,2014
-1,4,-1,Cayman Islands,-1,-1,16,48,-1,13,-1,-1,53498,2014
-1,-1,-1,Anguilla,-1,-1,-1,20,-1,18,-1,-1,1280,2014
-1,-1,-1,Other Europe,-1,-1,-1,-1,17684,-1,-1,-1,-1,2014
-1,-1,-1,Holy See,-1,-1,-1,-1,-1,-1,-1,136,252,2014
4,303,-1,Israel,30,-1,352,3805,4251,3015,70,400169,398749,2014
382,280,-1,Venezuela,77,92,493,8427,8289,6871,86,774782,790900,2014
-1,12,-1,Czechoslovakia,-1,-1,0,74,1168,303,-1,-1,-1,2014
85,48,-1,All other countries,23,76,40,31,-1,48,28,-1,-1,2014
-1,-1,-1,Papua New Guinea,-1,-1,21,18,-1,7,-1,1438,1461,2014
-1,13,-1,Malawi,4,-1,8,172,-1,76,0,2547,2093,2014
-1,303,-1,Trinidad and Tobago,136,-1,192,3988,-1,4147,25,174506,171697,2014
20,36,-1,Zimbabwe,-1,8,36,797,-1,734,-1,10048,8596,2014
-1,103,-1,Germany,49,-1,710,5584,6387,4375,23,2448591,2273054,2014
-1,-1,-1,Vanuatu,-1,-1,0,-1,-1,-1,-1,208,350,2014
-1,9,-1,Denmark,-1,-1,86,514,533,129,-1,351910,332376,2014
11,98,-1,Senegal,9,16,106,1273,-1,806,15,11390,10290,2014
62,75,24,Kazakhstan,5,28,40,1221,-1,789,10,26066,24658,2014
4,592,-1,Philippines,200,-1,23978,49996,48633,34591,110,404566,363269,2014
151,52,1488,Eritrea,0,165,187,2002,-1,1045,-1,2583,1868,2014
99,52,8,Kyrgyzstan,-1,33,27,707,-1,305,-1,4128,3808,2014
-1,-1,-1,Mayotte,-1,-1,-1,-1,-1,-1,-1,-1,95,2014
-1,4,-1,Montserrat,-1,-1,-1,38,-1,47,-1,-1,343,2014
-1,-1,-1,New Caledonia,-1,-1,-1,6,-1,-1,-1,-1,989,2014
11,22,-1,Macedonia,-1,4,68,960,-1,625,-1,9855,8622,2014
-1,16,-1,Paraguay,7,-1,31,391,363,256,10,31410,33760,2014
-1,41,0,Latvia,21,0,157,384,-1,366,8,23871,21211,2014
-1,21,57,South Sudan,9,-1,-1,74,-1,132,0,528,392,2014
-1,43,-1,Japan,10,-1,595,5545,5980,1635,21,4199152,4079845,2014
868,61,105,Syria,0,64,292,3540,4677,1832,6,17187,10828,2014
-1,-1,-1,Other Asia,-1,-1,-1,-1,126363,-1,-1,-1,-1,2014
-1,-1,-1,Guadeloupe,-1,-1,-1,-1,-1,-1,-1,-1,3897,2014
-1,-1,-1,Sint Maarten,-1,-1,-1,45,-1,-1,-1,-1,2059,2014
34,48,14598,Burma,-1,30,1981,11144,-1,4225,-1,6554,6168,2014
89,106928,0,Honduras,13980,151,5906,8156,8025,4433,26580,176636,173601,2014
-1,3,0,Equatorial Guinea,-1,-1,-1,15,-1,12,-1,2057,1840,2014
2616,181,21,Egypt,20,263,349,11477,12043,5094,43,99716,86758,2014
-1,9,-1,Singapore,4,-1,106,779,-1,258,6,168686,175836,2014
-1,40,0,Serbia,-1,-1,96,1143,-1,276,-1,-1,-1,2014
-1,-1,-1,Botswana,-1,-1,4,58,-1,24,-1,2623,2516,2014
-1,268,-1,United Kingdom,140,-1,1748,12225,14395,8906,62,4814074,4456512,2014
-1,-1,-1,Christmas Island,-1,-1,-1,-1,-1,-1,-1,-1,42,2014
-1,-1,-1,Yugoslavia,-1,-1,-1,-1,4321,-1,-1,-1,-1,2014
-1,46,-1,Tunisia,6,-1,44,429,-1,310,4,13467,11708,2014
-1,35,-1,Greece,12,8,561,1235,1388,780,16,89425,77719,2014
29,95,57,Sri Lanka,7,76,210,1767,-1,1104,15,26816,22188,2014
-1,-1,-1,French Guiana,-1,-1,-1,-1,-1,-1,-1,-1,1512,2014
-1,27,-1,Zambia,7,-1,18,441,-1,318,4,5441,5039,2014
